,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles,Tackles_Won,Tackles_Def_3rd,Tackles_Mid_3rd,Tackles_Att_3rd,Dribblers_Tackled,Dribblers_Challenged,Dribblers_Tackle_W%,Dribblers_Tackle_Lost,Blocks,Shots_Blocked,Passes_Blocked,Interceptions,Tackles+Interceptions,Clearances,Errors_Shots
1799,2160,Antonio Puertas,es ESP,"MF,FW",Granada,es La Liga,31.0,1992.0,8.1,12.0,8,6.0,5.0,1.0,6.0,15.0,40.0,9.0,5.0,0.0,5.0,6,18.0,4.0,0.0
1800,2161,Arnau Puigmal,es ESP,"FW,DF",Almería,es La Liga,22.0,2001.0,2.8,2.0,1,1.0,1.0,0.0,1.0,3.0,33.3,2.0,3.0,0.0,3.0,3,5.0,2.0,0.0
1801,2162,Christian Pulisic,us USA,"FW,MF",Milan,it Serie A,24.0,1998.0,28.9,35.0,26,14.0,11.0,10.0,17.0,30.0,56.7,13.0,20.0,1.0,19.0,10,45.0,10.0,1.0
1802,2163,George Pușcaș,ro ROU,FW,Genoa,it Serie A,27.0,1996.0,2.1,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,0,0.0,1.0,0.0
1803,2164,Jarell Quansah,eng ENG,DF,Liverpool,eng Premier League,20.0,2003.0,13.2,25.0,22,17.0,7.0,1.0,14.0,20.0,70.0,6.0,16.0,8.0,8.0,17,42.0,39.0,1.0
1804,2165,Domingos Quina,pt POR,MF,Udinese,it Serie A,23.0,1999.0,0.1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0
1805,2166,Adrien Rabiot,fr FRA,MF,Juventus,it Serie A,28.0,1995.0,29.5,58.0,39,22.0,30.0,6.0,30.0,45.0,66.7,15.0,26.0,6.0,20.0,25,83.0,34.0,0.0
1806,2167,Uroš Račić,rs SRB,MF,Sassuolo,it Serie A,25.0,1998.0,9.1,10.0,4,6.0,4.0,0.0,0.0,9.0,0.0,9.0,16.0,7.0,9.0,7,17.0,22.0,0.0
1807,2170,Aleksandar Radovanović,rs SRB,DF,Almería,es La Liga,29.0,1993.0,6.3,8.0,7,7.0,1.0,0.0,6.0,6.0,100.0,0.0,8.0,8.0,0.0,11,19.0,48.0,0.0
1808,2173,Hamza Rafia,tn TUN,MF,Lecce,it Serie A,24.0,1999.0,13.4,44.0,31,13.0,27.0,4.0,13.0,30.0,43.3,17.0,27.0,1.0,26.0,11,55.0,13.0,0.0
1809,2174,Abdellah Raihani,ma MAR,FW,Atlético Madrid,es La Liga,19.0,2004.0,0.1,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1810,2175,Antonio Raillo,es ESP,DF,Mallorca,es La Liga,31.0,1991.0,24.4,30.0,23,18.0,12.0,0.0,17.0,23.0,73.9,6.0,44.0,30.0,14.0,37,67.0,104.0,2.0
1811,2176,Luca Raimund,de GER,"FW,MF",Stuttgart,de Bundesliga,18.0,2005.0,0.3,3.0,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,3.0,0.0,0.0
1812,2178,Jesurun Rak Sakyi,eng ENG,"MF,FW",Crystal Palace,eng Premier League,20.0,2002.0,1.5,4.0,1,3.0,1.0,0.0,2.0,3.0,66.7,1.0,2.0,0.0,2.0,3,7.0,1.0,0.0
1813,2179,Ivan Rakitić,hr CRO,MF,Sevilla,es La Liga,35.0,1988.0,15.8,30.0,16,9.0,12.0,9.0,11.0,19.0,57.9,8.0,16.0,5.0,11.0,14,44.0,12.0,0.0
1814,2180,Ylber Ramadani,al ALB,MF,Lecce,it Serie A,27.0,1996.0,33.0,68.0,41,32.0,29.0,7.0,37.0,96.0,38.5,59.0,54.0,13.0,41.0,44,112.0,44.0,0.0
1815,2181,Largie Ramazani,be BEL,"FW,MF",Almería,es La Liga,22.0,2001.0,17.3,12.0,7,5.0,6.0,1.0,6.0,26.0,23.1,20.0,16.0,2.0,14.0,34,46.0,10.0,0.0
1816,2182,Benito Ramírez,es ESP,"FW,MF",Las Palmas,es La Liga,28.0,1995.0,4.3,5.0,3,2.0,3.0,0.0,3.0,6.0,50.0,3.0,7.0,1.0,6.0,3,8.0,0.0,0.0
1817,2183,Sandro Ramírez,es ESP,FW,Las Palmas,es La Liga,28.0,1995.0,20.1,12.0,8,4.0,6.0,2.0,6.0,15.0,40.0,9.0,13.0,1.0,12.0,4,16.0,14.0,1.0
1818,2184,Chris Ramos,es ESP,"FW,MF",Cádiz,es La Liga,26.0,1997.0,29.0,28.0,15,9.0,15.0,4.0,8.0,27.0,29.6,19.0,23.0,7.0,16.0,9,37.0,44.0,0.0
1819,2185,Gonçalo Ramos,pt POR,FW,Paris S-G,fr Ligue 1,22.0,2001.0,15.8,25.0,15,4.0,12.0,9.0,6.0,20.0,30.0,14.0,12.0,2.0,10.0,5,30.0,16.0,0.0
1820,2186,Sergio Ramos,es ESP,DF,Sevilla,es La Liga,37.0,1986.0,28.0,45.0,30,32.0,11.0,2.0,27.0,40.0,67.5,13.0,35.0,30.0,5.0,41,86.0,156.0,0.0
1821,2188,Aaron Ramsey,eng ENG,"MF,FW",Burnley,eng Premier League,20.0,2003.0,5.9,17.0,14,7.0,5.0,5.0,8.0,16.0,50.0,8.0,11.0,2.0,9.0,1,18.0,10.0,0.0
1822,2189,Jacob Ramsey,eng ENG,"FW,MF",Aston Villa,eng Premier League,22.0,2001.0,9.5,16.0,8,7.0,6.0,3.0,5.0,15.0,33.3,10.0,15.0,2.0,13.0,3,19.0,8.0,0.0
1823,2190,Luca Ranieri,it ITA,DF,Fiorentina,it Serie A,24.0,1999.0,22.9,14.0,10,11.0,1.0,2.0,8.0,13.0,61.5,5.0,25.0,11.0,14.0,29,43.0,64.0,0.0
1824,2191,Filippo Ranocchia,it ITA,"MF,DF",Empoli,it Serie A,22.0,2001.0,5.3,16.0,11,7.0,9.0,0.0,7.0,16.0,43.8,9.0,9.0,1.0,8.0,3,19.0,14.0,0.0
1825,2192,Grant Ranos,am ARM,"MF,FW",Gladbach,de Bundesliga,20.0,2003.0,0.5,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0
1826,2193,Raphinha,br BRA,"FW,MF",Barcelona,es La Liga,26.0,1996.0,15.2,14.0,8,6.0,6.0,2.0,4.0,18.0,22.2,14.0,17.0,1.0,16.0,13,27.0,11.0,0.0
1827,2194,Nicolai Rapp,de GER,DF,Werder Bremen,de Bundesliga,26.0,1996.0,0.8,3.0,2,2.0,1.0,0.0,2.0,2.0,100.0,0.0,2.0,0.0,2.0,2,5.0,8.0,0.0
1828,2195,Elba Rashani,xk KVX,"MF,FW",Clermont Foot,fr Ligue 1,30.0,1993.0,13.1,30.0,18,4.0,17.0,9.0,11.0,24.0,45.8,13.0,17.0,3.0,14.0,12,42.0,15.0,0.0
1829,2196,Marcus Rashford,eng ENG,FW,Manchester Utd,eng Premier League,25.0,1997.0,25.2,19.0,12,9.0,4.0,6.0,9.0,26.0,34.6,17.0,15.0,1.0,14.0,4,23.0,20.0,0.0
1830,2197,Giacomo Raspadori,it ITA,"FW,MF",Napoli,it Serie A,23.0,2000.0,17.6,21.0,10,6.0,10.0,5.0,6.0,15.0,40.0,9.0,15.0,1.0,14.0,3,24.0,7.0,0.0
1831,2198,Andrei Ratiu,ro ROU,"DF,MF",Rayo Vallecano,es La Liga,25.0,1998.0,7.0,12.0,4,6.0,5.0,1.0,8.0,15.0,53.3,7.0,4.0,1.0,3.0,0,12.0,12.0,0.0
1832,2199,Raúl,es ESP,FW,Osasuna,es La Liga,22.0,2000.0,15.1,10.0,4,4.0,2.0,4.0,2.0,10.0,20.0,8.0,9.0,1.0,8.0,5,15.0,11.0,0.0
1833,2200,David Raum,de GER,DF,RB Leipzig,de Bundesliga,25.0,1998.0,30.4,58.0,35,24.0,29.0,5.0,34.0,58.0,58.6,24.0,51.0,9.0,42.0,27,85.0,82.0,2.0
1834,2203,Tim Ream,us USA,DF,Fulham,eng Premier League,35.0,1987.0,16.7,20.0,9,13.0,5.0,2.0,9.0,18.0,50.0,9.0,23.0,15.0,8.0,25,45.0,61.0,2.0
1835,2204,Abderrahman Rebbach,dz ALG,"FW,MF",Alavés,es La Liga,24.0,1998.0,8.0,9.0,5,4.0,2.0,3.0,5.0,15.0,33.3,10.0,10.0,1.0,9.0,3,12.0,7.0,0.0
1836,2205,Nathan Redmond,eng ENG,"FW,MF",Burnley,eng Premier League,29.0,1994.0,1.6,2.0,1,0.0,0.0,2.0,1.0,4.0,25.0,3.0,1.0,0.0,1.0,0,2.0,3.0,0.0
1837,2206,Harrison Reed,eng ENG,MF,Fulham,eng Premier League,28.0,1995.0,14.7,29.0,18,9.0,17.0,3.0,13.0,31.0,41.9,18.0,19.0,9.0,10.0,11,40.0,24.0,0.0
1838,2209,Bobby Reid,jm JAM,FW,Fulham,eng Premier League,30.0,1993.0,15.8,22.0,14,5.0,15.0,2.0,4.0,16.0,25.0,12.0,24.0,2.0,22.0,5,27.0,14.0,0.0
1839,2210,Tijjani Reijnders,nl NED,MF,Milan,it Serie A,25.0,1998.0,31.3,46.0,25,10.0,31.0,5.0,21.0,43.0,48.8,22.0,26.0,8.0,18.0,18,64.0,26.0,0.0
1840,2212,Reinier,br BRA,"MF,FW",Frosinone,it Serie A,21.0,2002.0,11.8,21.0,10,6.0,12.0,3.0,5.0,17.0,29.4,12.0,24.0,4.0,20.0,10,31.0,5.0,0.0
1841,2213,Rocco Reitz,de GER,MF,Gladbach,de Bundesliga,21.0,2002.0,23.7,61.0,36,28.0,29.0,4.0,28.0,55.0,50.9,27.0,61.0,20.0,41.0,44,105.0,31.0,1.0
1842,2216,Mateo Retegui,it ITA,FW,Genoa,it Serie A,24.0,1999.0,24.6,17.0,9,7.0,8.0,2.0,6.0,20.0,30.0,14.0,18.0,2.0,16.0,0,17.0,30.0,0.0
1843,2217,Marco Reus,de GER,"MF,FW",Dortmund,de Bundesliga,34.0,1989.0,17.8,37.0,25,20.0,14.0,3.0,12.0,27.0,44.4,15.0,17.0,2.0,15.0,5,42.0,18.0,0.0
1844,2218,Elvis Rexhbeçaj,de GER,MF,Augsburg,de Bundesliga,25.0,1997.0,22.1,30.0,19,14.0,13.0,3.0,18.0,36.0,50.0,18.0,32.0,7.0,25.0,20,50.0,20.0,0.0
1845,2221,Chadi Riad,ma MAR,DF,Betis,es La Liga,20.0,2003.0,24.0,35.0,24,17.0,18.0,0.0,17.0,27.0,63.0,10.0,23.0,14.0,9.0,23,58.0,108.0,0.0
1846,2222,Alexsandro Ribeiro,br BRA,DF,Lille,fr Ligue 1,23.0,1999.0,24.7,32.0,22,24.0,8.0,0.0,16.0,31.0,51.6,15.0,25.0,15.0,10.0,35,67.0,116.0,5.0
1847,2223,Rodrigo Ribeiro,pt POR,"MF,FW",Nott'ham Forest,eng Premier League,18.0,2005.0,0.2,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,1.0,0.0,0.0
1848,2224,Samuele Ricci,it ITA,MF,Torino,it Serie A,21.0,2001.0,26.6,33.0,18,17.0,12.0,4.0,15.0,23.0,65.2,8.0,21.0,3.0,18.0,27,60.0,25.0,0.0
1849,2225,Declan Rice,eng ENG,MF,Arsenal,eng Premier League,24.0,1999.0,35.8,83.0,51,37.0,38.0,8.0,32.0,57.0,56.1,25.0,37.0,11.0,26.0,44,127.0,52.0,0.0
1850,2226,Chris Richards,us USA,"DF,MF",Crystal Palace,eng Premier League,23.0,2000.0,23.3,46.0,28,21.0,22.0,3.0,20.0,30.0,66.7,10.0,32.0,12.0,20.0,27,73.0,109.0,0.0
1851,2227,Amir Richardson,ma MAR,MF,Reims,fr Ligue 1,21.0,2002.0,15.0,33.0,23,12.0,18.0,3.0,10.0,22.0,45.5,12.0,26.0,5.0,21.0,15,48.0,30.0,0.0
1852,2228,Richarlison,br BRA,FW,Tottenham,eng Premier League,26.0,1997.0,16.6,16.0,11,4.0,8.0,4.0,2.0,10.0,20.0,8.0,32.0,6.0,26.0,8,24.0,23.0,0.0
1853,2229,Marco Richter,de GER,"MF,FW",Mainz 05,de Bundesliga,25.0,1997.0,8.0,10.0,4,5.0,3.0,2.0,4.0,11.0,36.4,7.0,9.0,0.0,9.0,2,12.0,1.0,0.0
1854,2230,Diego Rico,es ESP,DF,Getafe,es La Liga,30.0,1993.0,28.2,64.0,48,32.0,23.0,9.0,41.0,76.0,53.9,35.0,25.0,8.0,17.0,41,105.0,76.0,0.0
1855,2231,Clemens Riedel,de GER,DF,Darmstadt 98,de Bundesliga,20.0,2003.0,8.4,22.0,13,16.0,5.0,1.0,15.0,24.0,62.5,9.0,11.0,3.0,8.0,11,33.0,26.0,0.0
1856,2232,Fabian Rieder,ch SUI,MF,Rennes,fr Ligue 1,21.0,2002.0,4.1,13.0,7,2.0,9.0,2.0,6.0,11.0,54.5,5.0,3.0,1.0,2.0,5,18.0,2.0,0.0
1857,2233,Jaïro Riedewald,nl NED,"MF,FW",Crystal Palace,eng Premier League,26.0,1996.0,2.6,9.0,3,2.0,4.0,3.0,3.0,6.0,50.0,3.0,0.0,0.0,0.0,2,11.0,2.0,0.0
1858,2235,Luis Rioja,es ESP,"FW,MF",Alavés,es La Liga,29.0,1993.0,27.8,27.0,19,10.0,12.0,5.0,14.0,43.0,32.6,29.0,28.0,1.0,27.0,16,43.0,28.0,0.0
1859,2237,Rodrigo Riquelme,es ESP,"DF,MF",Atlético Madrid,es La Liga,23.0,2000.0,17.0,30.0,19,18.0,4.0,8.0,18.0,46.0,39.1,28.0,19.0,0.0,19.0,9,39.0,20.0,0.0
1860,2238,Alberto Risco,es ESP,MF,Getafe,es La Liga,17.0,2005.0,1.5,2.0,2,1.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0,2.0,1.0,0.0
1861,2239,Mihailo Ristić,rs SRB,"DF,MF",Celta Vigo,es La Liga,27.0,1995.0,9.0,15.0,9,9.0,6.0,0.0,9.0,12.0,75.0,3.0,9.0,2.0,7.0,10,25.0,23.0,0.0
1862,2240,Matt Ritchie,sct SCO,"FW,MF",Newcastle Utd,eng Premier League,33.0,1989.0,1.4,5.0,3,2.0,2.0,1.0,2.0,4.0,50.0,2.0,3.0,2.0,1.0,1,6.0,5.0,0.0
1863,2241,Gorka Rivera Alonso,es ESP,DF,Getafe,es La Liga,18.0,2004.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1864,2242,Sergi Roberto,es ESP,"MF,DF",Barcelona,es La Liga,31.0,1992.0,9.6,15.0,10,4.0,10.0,1.0,3.0,11.0,27.3,8.0,7.0,2.0,5.0,8,23.0,7.0,1.0
1865,2243,Lucas Robertone,ar ARG,MF,Almería,es La Liga,26.0,1997.0,26.5,61.0,33,28.0,23.0,10.0,25.0,50.0,50.0,25.0,43.0,9.0,34.0,51,112.0,43.0,0.0
1866,2244,Connor Roberts,wls WAL,DF,Burnley,eng Premier League,27.0,1995.0,9.1,12.0,5,6.0,4.0,2.0,8.0,17.0,47.1,9.0,8.0,6.0,2.0,4,16.0,25.0,2.0
1867,2245,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,29.0,1994.0,18.8,35.0,24,21.0,11.0,3.0,26.0,43.0,60.5,17.0,20.0,6.0,14.0,13,48.0,40.0,0.0
1868,2246,Antonee Robinson,us USA,DF,Fulham,eng Premier League,25.0,1997.0,36.3,93.0,58,60.0,26.0,7.0,52.0,110.0,47.3,58.0,56.0,8.0,48.0,80,173.0,117.0,3.0
1869,2247,Jack Robinson,eng ENG,DF,Sheffield Utd,eng Premier League,29.0,1993.0,32.1,43.0,28,29.0,14.0,0.0,25.0,39.0,64.1,14.0,49.0,33.0,16.0,33,76.0,132.0,2.0
1870,2248,Marc Roca,es ESP,MF,Betis,es La Liga,26.0,1996.0,22.0,52.0,36,17.0,29.0,6.0,30.0,53.0,56.6,23.0,29.0,6.0,23.0,17,69.0,23.0,1.0
1871,2249,Sebastian Rode,de GER,MF,Eint Frankfurt,de Bundesliga,32.0,1990.0,0.7,6.0,4,0.0,5.0,1.0,4.0,6.0,66.7,2.0,0.0,0.0,0.0,1,7.0,1.0,0.0
1872,2250,Sergio Rodelas,es ESP,"FW,DF",Granada,es La Liga,18.0,2004.0,1.4,3.0,2,1.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0,3.0,0.0,0.0
1873,2251,Rodri,es ESP,MF,Manchester City,eng Premier League,27.0,1996.0,32.6,70.0,43,25.0,33.0,12.0,29.0,60.0,48.3,31.0,32.0,8.0,24.0,26,96.0,41.0,4.0
1874,2252,Rodri,es ESP,"FW,MF",Betis,es La Liga,23.0,2000.0,11.7,17.0,10,6.0,7.0,4.0,8.0,21.0,38.1,13.0,11.0,0.0,11.0,8,25.0,2.0,0.0
1875,2253,Óscar Rodríguez Arnaiz,es ESP,"MF,FW",Getafe,es La Liga,25.0,1998.0,10.7,24.0,13,2.0,15.0,7.0,9.0,15.0,60.0,6.0,12.0,1.0,11.0,5,29.0,5.0,0.0
1876,2254,Damián Rodríguez,es ESP,MF,Celta Vigo,es La Liga,20.0,2003.0,2.9,6.0,3,1.0,3.0,2.0,1.0,3.0,33.3,2.0,4.0,2.0,2.0,1,7.0,2.0,0.0
1877,2255,Dani Rodríguez,es ESP,MF,Mallorca,es La Liga,35.0,1988.0,29.1,47.0,24,21.0,20.0,6.0,21.0,45.0,46.7,24.0,34.0,5.0,29.0,15,62.0,21.0,0.0
1878,2256,Guido Rodríguez,ar ARG,MF,Betis,es La Liga,29.0,1994.0,20.5,53.0,30,21.0,24.0,8.0,34.0,55.0,61.8,21.0,27.0,6.0,21.0,29,82.0,44.0,0.0
1879,2257,Jay Rodriguez,eng ENG,FW,Burnley,eng Premier League,34.0,1989.0,9.1,14.0,9,7.0,4.0,3.0,7.0,13.0,53.8,6.0,11.0,1.0,10.0,1,15.0,8.0,0.0
1880,2258,Kirian Rodríguez,es ESP,MF,Las Palmas,es La Liga,27.0,1996.0,35.7,52.0,32,22.0,25.0,5.0,24.0,67.0,35.8,43.0,39.0,3.0,36.0,28,80.0,23.0,1.0
1881,2259,Miguel Rodríguez,es ESP,MF,Celta Vigo,es La Liga,20.0,2003.0,3.3,6.0,3,3.0,1.0,2.0,3.0,9.0,33.3,6.0,8.0,0.0,8.0,4,10.0,0.0,0.0
1882,2260,Ricardo Rodríguez,ch SUI,DF,Torino,it Serie A,30.0,1992.0,30.8,45.0,26,21.0,22.0,2.0,28.0,45.0,62.2,17.0,22.0,9.0,13.0,24,69.0,64.0,2.0
1883,2261,Rodrygo,br BRA,FW,Real Madrid,es La Liga,22.0,2001.0,26.4,16.0,15,2.0,9.0,5.0,5.0,19.0,26.3,14.0,14.0,0.0,14.0,8,24.0,6.0,0.0
1884,2262,Mads Roerslev,dk DEN,DF,Brentford,eng Premier League,24.0,1999.0,22.1,48.0,31,34.0,9.0,5.0,27.0,54.0,50.0,27.0,15.0,3.0,12.0,19,67.0,71.0,0.0
1885,2263,Rogério,br BRA,DF,Wolfsburg,de Bundesliga,25.0,1998.0,10.1,14.0,6,7.0,5.0,2.0,10.0,14.0,71.4,4.0,16.0,5.0,11.0,5,19.0,23.0,1.0
1886,2264,Morgan Rogers,eng ENG,"MF,FW",Aston Villa,eng Premier League,21.0,2002.0,7.1,8.0,1,3.0,2.0,3.0,2.0,11.0,18.2,9.0,11.0,0.0,11.0,3,11.0,11.0,0.0
1887,2265,Merlin Röhl,de GER,"MF,FW",Freiburg,de Bundesliga,21.0,2002.0,16.4,21.0,13,10.0,9.0,2.0,8.0,21.0,38.1,13.0,27.0,3.0,24.0,9,30.0,22.0,0.0
1888,2266,Alessio Romagnoli,it ITA,DF,Lazio,it Serie A,28.0,1995.0,26.8,25.0,18,14.0,11.0,0.0,16.0,24.0,66.7,8.0,29.0,17.0,12.0,29,54.0,115.0,0.0
1889,2267,Simone Romagnoli,it ITA,DF,Frosinone,it Serie A,33.0,1990.0,30.2,35.0,15,23.0,11.0,1.0,15.0,20.0,75.0,5.0,51.0,36.0,15.0,29,64.0,147.0,0.0
1890,2268,Carlos Romero,es ESP,DF,Villarreal,es La Liga,21.0,2001.0,2.9,11.0,5,8.0,1.0,2.0,7.0,12.0,58.3,5.0,3.0,0.0,3.0,1,12.0,11.0,0.0
1891,2269,Cristian Romero,ar ARG,DF,Tottenham,eng Premier League,25.0,1998.0,31.0,66.0,40,35.0,25.0,6.0,32.0,44.0,72.7,12.0,46.0,22.0,24.0,44,110.0,106.0,1.0
1892,2272,Oriol Romeu,es ESP,MF,Barcelona,es La Liga,31.0,1991.0,10.4,34.0,20,17.0,14.0,3.0,13.0,24.0,54.2,11.0,12.0,2.0,10.0,10,44.0,18.0,0.0
1893,2273,Valentin Rongier,fr FRA,MF,Marseille,fr Ligue 1,28.0,1994.0,9.5,23.0,12,9.0,12.0,2.0,14.0,26.0,53.8,12.0,16.0,4.0,12.0,15,38.0,18.0,0.0
1894,2274,Frank Ronstadt,de GER,"DF,MF",Darmstadt 98,de Bundesliga,26.0,1997.0,0.8,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,2.0,3.0,0.0
1895,2275,Marten de Roon,nl NED,"MF,DF",Atalanta,it Serie A,32.0,1991.0,28.9,80.0,43,36.0,32.0,12.0,35.0,82.0,42.7,47.0,36.0,10.0,26.0,40,120.0,54.0,0.0
1896,2276,Unai Ropero,es ESP,MF,Alavés,es La Liga,21.0,2001.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1897,2277,Vitor Roque,br BRA,FW,Barcelona,es La Liga,18.0,2005.0,3.6,3.0,2,2.0,0.0,1.0,0.0,2.0,0.0,2.0,3.0,0.0,3.0,0,3.0,5.0,0.0
1898,2278,Pablo Rosario,nl NED,"MF,DF",Nice,fr Ligue 1,26.0,1997.0,22.3,36.0,25,15.0,16.0,5.0,23.0,34.0,67.6,11.0,27.0,13.0,14.0,29,65.0,39.0,0.0
1899,2279,Valentin Rosier,fr FRA,"DF,MF",Nice,fr Ligue 1,26.0,1996.0,0.6,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,3.0,5.0,0.0
1900,2281,Joe Rothwell,eng ENG,MF,Bournemouth,eng Premier League,28.0,1995.0,4.3,7.0,2,4.0,2.0,1.0,2.0,8.0,25.0,6.0,4.0,2.0,2.0,3,10.0,2.0,0.0
1901,2282,Anthony Rouault,fr FRA,DF,Stuttgart,de Bundesliga,22.0,2001.0,11.2,21.0,12,14.0,5.0,2.0,13.0,21.0,61.9,8.0,14.0,8.0,6.0,8,29.0,28.0,0.0
1902,2283,Jérôme Roussillon,fr FRA,DF,Union Berlin,de Bundesliga,30.0,1993.0,8.4,16.0,9,6.0,7.0,3.0,8.0,12.0,66.7,4.0,13.0,4.0,9.0,5,21.0,26.0,0.0
1903,2284,Nicolò Rovella,it ITA,MF,Lazio,it Serie A,21.0,2001.0,14.6,46.0,28,25.0,17.0,4.0,16.0,36.0,44.4,20.0,27.0,6.0,21.0,23,69.0,29.0,0.0
1904,2285,Amir Rrahmani,xk KVX,DF,Napoli,it Serie A,29.0,1994.0,28.9,33.0,27,17.0,14.0,2.0,16.0,32.0,50.0,16.0,24.0,10.0,14.0,20,53.0,90.0,0.0
1905,2286,Ruan,br BRA,DF,Sassuolo,it Serie A,24.0,1999.0,16.8,25.0,15,11.0,10.0,4.0,10.0,18.0,55.6,8.0,18.0,15.0,3.0,24,49.0,68.0,2.0
1906,2287,Pelly Ruddock Mpanzu,cd COD,MF,Luton Town,eng Premier League,30.0,1993.0,12.2,13.0,5,6.0,6.0,1.0,5.0,9.0,55.6,4.0,15.0,7.0,8.0,9,22.0,16.0,3.0
1907,2288,Antonio Rüdiger,de GER,DF,Real Madrid,es La Liga,30.0,1993.0,30.1,26.0,15,18.0,4.0,4.0,16.0,20.0,80.0,4.0,27.0,20.0,7.0,11,37.0,89.0,0.0
1908,2289,Fabian Rüdlin,de GER,MF,Freiburg,de Bundesliga,26.0,1997.0,0.1,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0
1909,2290,Javier Rueda Garcia,es ESP,"MF,DF",Celta Vigo,es La Liga,21.0,2002.0,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1910,2291,Daniele Rugani,it ITA,DF,Juventus,it Serie A,29.0,1994.0,13.2,11.0,9,7.0,3.0,1.0,4.0,5.0,80.0,1.0,11.0,4.0,7.0,9,20.0,42.0,0.0
1911,2292,Matteo Ruggeri,it ITA,DF,Atalanta,it Serie A,21.0,2002.0,27.2,29.0,15,14.0,7.0,8.0,16.0,30.0,53.3,14.0,46.0,4.0,42.0,23,52.0,44.0,0.0
1912,2293,Mário Rui,pt POR,DF,Napoli,it Serie A,32.0,1991.0,13.4,27.0,15,17.0,5.0,5.0,14.0,21.0,66.7,7.0,17.0,2.0,15.0,15,42.0,19.0,0.0
1913,2294,Aitor Ruibal,es ESP,"DF,FW",Betis,es La Liga,27.0,1996.0,11.3,46.0,27,28.0,13.0,5.0,32.0,59.0,54.2,27.0,12.0,1.0,11.0,14,60.0,33.0,1.0
1914,2295,Fabián Ruiz Peña,es ESP,MF,Paris S-G,fr Ligue 1,27.0,1996.0,13.3,34.0,23,17.0,14.0,3.0,23.0,42.0,54.8,19.0,8.0,2.0,6.0,11,45.0,21.0,2.0
1915,2296,Sergio Ruiz,es ESP,MF,Granada,es La Liga,28.0,1994.0,27.7,83.0,46,43.0,36.0,4.0,38.0,84.0,45.2,46.0,24.0,6.0,18.0,28,111.0,43.0,1.0
1916,2297,Julian Ryerson,no NOR,DF,Dortmund,de Bundesliga,25.0,1997.0,19.6,41.0,23,26.0,11.0,4.0,27.0,47.0,57.4,20.0,31.0,7.0,24.0,10,51.0,35.0,3.0
1917,2300,Youssouf Sabaly,sn SEN,DF,Betis,es La Liga,30.0,1993.0,11.6,16.0,11,12.0,3.0,1.0,8.0,12.0,66.7,4.0,6.0,3.0,3.0,11,27.0,27.0,0.0
1918,2301,Emmanuel Sabbi,us USA,"FW,MF",Le Havre,fr Ligue 1,25.0,1997.0,17.6,38.0,19,15.0,15.0,8.0,16.0,39.0,41.0,23.0,26.0,2.0,24.0,19,57.0,7.0,0.0
1919,2302,Stefano Sabelli,it ITA,DF,Genoa,it Serie A,30.0,1993.0,27.0,50.0,24,28.0,19.0,3.0,15.0,46.0,32.6,31.0,27.0,6.0,21.0,23,73.0,35.0,0.0
1920,2303,Marcel Sabitzer,at AUT,MF,Dortmund,de Bundesliga,29.0,1994.0,21.8,39.0,24,18.0,20.0,1.0,23.0,42.0,54.8,19.0,31.0,12.0,19.0,12,51.0,34.0,0.0
1921,2304,Falaye Sacko,ml MLI,DF,Montpellier,fr Ligue 1,28.0,1995.0,15.4,28.0,16,13.0,10.0,5.0,21.0,32.0,65.6,11.0,19.0,7.0,12.0,24,52.0,37.0,0.0
1922,2305,Dominic Sadi,eng ENG,FW,Bournemouth,eng Premier League,19.0,2003.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
