,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles,Tackles_Won,Tackles_Def_3rd,Tackles_Mid_3rd,Tackles_Att_3rd,Dribblers_Tackled,Dribblers_Challenged,Dribblers_Tackle_W%,Dribblers_Tackle_Lost,Blocks,Shots_Blocked,Passes_Blocked,Interceptions,Tackles+Interceptions,Clearances,Errors_Shots
2241,2679,Jordan Torunarigha,de GER,DF,Hertha BSC,de Bundesliga,23,1997,5.4,4.0,1,1.0,3.0,0.0,4.0,5.0,80.0,1.0,4.0,2.0,2.0,17,21.0,30.0,0.0
2242,2680,Cenk Tosun,tr TUR,MF,Everton,eng Premier League,30,1991,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2243,2681,Abdoulaye Touré,gn GUI,MF,Genoa,it Serie A,27,1994,4.8,12.0,4,3.0,8.0,1.0,5.0,11.0,45.5,6.0,6.0,1.0,5.0,4,16.0,6.0,0.0
2244,2682,Almamy Touré,ml MLI,"DF,MF",Eint Frankfurt,de Bundesliga,25,1996,5.6,12.0,9,8.0,3.0,1.0,4.0,17.0,23.5,13.0,10.0,3.0,7.0,5,17.0,19.0,0.0
2245,2683,Lucas Tousart,fr FRA,MF,Hertha BSC,de Bundesliga,24,1997,21.8,42.0,25,15.0,22.0,5.0,10.0,34.0,29.4,24.0,30.0,6.0,24.0,35,77.0,55.0,0.0
2246,2684,Yoann Touzghar,tn TUN,FW,Troyes,fr Ligue 1,34,1986,16.2,5.0,2,1.0,3.0,1.0,1.0,3.0,33.3,2.0,3.0,1.0,2.0,3,8.0,8.0,0.0
2247,2685,Andros Townsend,eng ENG,"MF,FW",Everton,eng Premier League,30,1991,16.2,31.0,17,15.0,6.0,10.0,15.0,40.0,37.5,25.0,28.0,2.0,26.0,14,45.0,6.0,1.0
2248,2688,Amadou Traore,fr FRA,FW,Bordeaux,fr Ligue 1,19,2002,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2249,2689,Bertrand Traoré,bf BFA,"MF,FW",Aston Villa,eng Premier League,25,1995,2.4,3.0,3,0.0,1.0,2.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0,3.0,1.0,0.0
2250,2690,Boubacar Traoré,ml MLI,MF,Metz,fr Ligue 1,19,2001,19.2,43.0,26,18.0,23.0,2.0,10.0,39.0,25.6,29.0,29.0,5.0,24.0,25,68.0,11.0,1.0
2251,2691,Charles Traore,ml MLI,DF,Nantes,fr Ligue 1,29,1992,8.0,16.0,12,10.0,4.0,2.0,2.0,13.0,15.4,11.0,11.0,4.0,7.0,15,31.0,30.0,0.0
2252,2692,Hamari Traoré,ml MLI,DF,Rennes,fr Ligue 1,29,1992,32.1,63.0,36,25.0,26.0,12.0,41.0,59.0,69.5,18.0,29.0,8.0,21.0,37,100.0,81.0,1.0
2253,2693,Ismaël Traoré,ci CIV,DF,Angers,fr Ligue 1,34,1986,35.7,28.0,17,16.0,11.0,1.0,13.0,28.0,46.4,15.0,25.0,17.0,8.0,44,72.0,122.0,1.0
2254,2695,Miguel Trauco,pe PER,"DF,MF",Saint-Étienne,fr Ligue 1,28,1992,12.4,25.0,18,16.0,8.0,1.0,12.0,22.0,54.5,10.0,13.0,4.0,9.0,23,48.0,17.0,0.0
2255,2696,Óscar Trejo,ar ARG,MF,Rayo Vallecano,es La Liga,33,1988,22.3,42.0,24,14.0,18.0,10.0,15.0,50.0,30.0,35.0,26.0,1.0,25.0,13,55.0,11.0,0.0
2256,2697,Trézéguet,eg EGY,FW,Aston Villa,eng Premier League,26,1994,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2257,2698,Manu Trigueros,es ESP,"MF,FW",Villarreal,es La Liga,29,1991,24.2,45.0,25,16.0,18.0,11.0,23.0,66.0,34.8,43.0,19.0,3.0,16.0,13,58.0,17.0,0.0
2258,2699,Simone Trimboli,it ITA,MF,Sampdoria,it Serie A,19,2002,0.7,2.0,1,2.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,2,4.0,0.0,0.0
2259,2700,Christopher Trimmel,at AUT,"DF,FW",Union Berlin,de Bundesliga,34,1987,22.1,49.0,30,25.0,19.0,5.0,26.0,45.0,57.8,19.0,20.0,3.0,17.0,34,83.0,75.0,0.0
2260,2701,Francisco Trincão,pt POR,"FW,MF",Wolves,eng Premier League,21,1999,14.8,28.0,15,9.0,13.0,6.0,3.0,19.0,15.8,16.0,17.0,1.0,16.0,12,40.0,1.0,1.0
2261,2704,William Troost-Ekong,ng NGA,DF,Watford,eng Premier League,27,1993,15.4,18.0,9,11.0,6.0,1.0,10.0,15.0,66.7,5.0,24.0,14.0,10.0,7,25.0,82.0,1.0
2262,2705,Leandro Trossard,be BEL,"FW,MF",Brighton,eng Premier League,26,1994,31.2,34.0,20,12.0,9.0,13.0,4.0,31.0,12.9,27.0,33.0,4.0,29.0,15,49.0,10.0,0.0
2263,2706,Adrien Truffert,fr FRA,DF,Rennes,fr Ligue 1,19,2001,18.2,29.0,21,17.0,9.0,3.0,11.0,24.0,45.8,13.0,25.0,5.0,20.0,19,48.0,30.0,0.0
2264,2708,Kostas Tsimikas,gr GRE,DF,Liverpool,eng Premier League,25,1996,9.7,27.0,12,12.0,8.0,7.0,12.0,16.0,75.0,4.0,6.0,2.0,4.0,10,37.0,22.0,2.0
2265,2711,Ozan Tufan,tr TUR,MF,Watford,eng Premier League,26,1995,3.7,3.0,2,1.0,1.0,1.0,1.0,5.0,20.0,4.0,2.0,0.0,2.0,2,5.0,4.0,0.0
2266,2712,Beñat Turrientes,es ESP,MF,Real Sociedad,es La Liga,19,2002,2.3,0.0,0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,0.0,1.0,2,2.0,2.0,0.0
2267,2713,Tuta,br BRA,DF,Eint Frankfurt,de Bundesliga,22,1999,24.3,46.0,28,20.0,22.0,4.0,26.0,47.0,55.3,21.0,43.0,15.0,28.0,41,87.0,76.0,1.0
2268,2714,Christos Tzolis,gr GRE,"FW,MF",Norwich City,eng Premier League,19,2002,3.7,5.0,3,3.0,1.0,1.0,2.0,9.0,22.2,7.0,3.0,0.0,3.0,1,6.0,1.0,0.0
2269,2715,Destiny Udogie,it ITA,DF,Udinese,it Serie A,18,2002,27.5,64.0,40,30.0,27.0,7.0,33.0,60.0,55.0,27.0,39.0,6.0,33.0,27,91.0,42.0,0.0
2270,2716,Matthieu Udol,fr FRA,DF,Metz,fr Ligue 1,25,1996,11.2,23.0,14,11.0,10.0,2.0,12.0,18.0,66.7,6.0,20.0,7.0,13.0,31,54.0,29.0,1.0
2271,2717,Ike Ugbo,ca CAN,FW,Troyes,fr Ligue 1,22,1998,9.0,3.0,1,0.0,1.0,2.0,0.0,1.0,0.0,1.0,4.0,1.0,3.0,2,5.0,1.0,0.0
2272,2718,Lesley Ugochukwu,fr FRA,MF,Rennes,fr Ligue 1,17,2004,4.5,13.0,9,5.0,5.0,3.0,9.0,19.0,47.4,10.0,7.0,2.0,5.0,4,17.0,2.0,0.0
2273,2719,Hwang Ui-jo,kr KOR,FW,Bordeaux,fr Ligue 1,28,1992,27.9,10.0,4,4.0,4.0,2.0,4.0,13.0,30.8,9.0,9.0,1.0,8.0,5,15.0,18.0,0.0
2274,2720,Anthony Ujah,ng NGA,"FW,MF",Union Berlin,de Bundesliga,30,1990,0.4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2275,2721,Maximilian Ullmann,at AUT,DF,Venezia,it Serie A,25,1996,2.7,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,4.0,2,2.0,7.0,0.0
2276,2723,Samuel Umtiti,fr FRA,DF,Barcelona,es La Liga,27,1993,1.0,2.0,2,2.0,0.0,0.0,1.0,2.0,50.0,1.0,1.0,1.0,0.0,0,2.0,4.0,0.0
2277,2724,Enes Ünal,tr TUR,FW,Getafe,es La Liga,24,1997,31.1,37.0,22,2.0,18.0,17.0,5.0,42.0,11.9,37.0,25.0,5.0,20.0,5,42.0,36.0,0.0
2278,2725,Cengiz Ünder,tr TUR,"FW,MF",Marseille,fr Ligue 1,24,1997,24.4,18.0,13,5.0,6.0,7.0,5.0,18.0,27.8,13.0,13.0,2.0,11.0,14,32.0,9.0,0.0
2279,2726,Dayot Upamecano,fr FRA,DF,Bayern Munich,de Bundesliga,22,1998,24.6,66.0,42,42.0,21.0,3.0,24.0,36.0,66.7,12.0,20.0,10.0,10.0,32,98.0,71.0,6.0
2280,2728,Kacper Urbanski,pl POL,MF,Bologna,it Serie A,16,2004,0.5,3.0,2,1.0,2.0,0.0,2.0,2.0,100.0,0.0,2.0,0.0,2.0,0,3.0,0.0,0.0
2281,2729,Jere Uronen,fi FIN,DF,Brest,fr Ligue 1,27,1994,9.8,28.0,15,15.0,10.0,3.0,14.0,24.0,58.3,10.0,12.0,3.0,9.0,16,44.0,21.0,0.0
2282,2730,Mark Uth,de GER,"MF,FW",Köln,de Bundesliga,29,1991,22.5,32.0,20,9.0,14.0,9.0,15.0,49.0,30.6,34.0,27.0,1.0,26.0,14,46.0,13.0,0.0
2283,2731,Myrto Uzuni,al ALB,"FW,MF",Granada,es La Liga,26,1995,9.5,7.0,4,6.0,1.0,0.0,0.0,2.0,0.0,2.0,13.0,1.0,12.0,10,17.0,7.0,0.0
2284,2732,Antonio Vacca,it ITA,MF,Venezia,it Serie A,31,1990,11.8,36.0,20,24.0,10.0,2.0,14.0,36.0,38.9,22.0,16.0,8.0,8.0,20,56.0,16.0,0.0
2285,2733,Álvaro Vadillo,es ESP,"DF,MF",Espanyol,es La Liga,26,1994,0.1,1.0,1,1.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0,1.0,1.0,0.0
2286,2734,Óscar Valentín,es ESP,MF,Rayo Vallecano,es La Liga,26,1994,28.5,102.0,53,46.0,51.0,5.0,44.0,105.0,41.9,61.0,56.0,10.0,46.0,39,141.0,43.0,0.0
2287,2735,Germán Valera,es ESP,FW,Real Sociedad,es La Liga,19,2002,0.6,3.0,2,3.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,3.0,1.0,0.0
2288,2736,Yan Valery,tn TUN,DF,Southampton,eng Premier League,22,1999,4.1,8.0,6,4.0,3.0,1.0,4.0,9.0,44.4,5.0,6.0,3.0,3.0,6,14.0,19.0,1.0
2289,2737,Martin Valjent,sk SVK,DF,Mallorca,es La Liga,25,1995,35.3,31.0,19,18.0,12.0,1.0,13.0,24.0,54.2,11.0,34.0,26.0,8.0,31,62.0,173.0,1.0
2290,2738,Jesús Vallejo,es ESP,DF,Real Madrid,es La Liga,24,1997,3.8,7.0,5,7.0,0.0,0.0,5.0,6.0,83.3,1.0,9.0,8.0,1.0,6,13.0,16.0,0.0
2291,2741,Federico Valverde,uy URU,MF,Real Madrid,es La Liga,23,1998,20.4,36.0,16,11.0,16.0,9.0,12.0,31.0,38.7,19.0,23.0,5.0,18.0,24,60.0,12.0,0.0
2292,2742,Virgil van Dijk,nl NED,DF,Liverpool,eng Premier League,30,1991,34.0,16.0,10,11.0,5.0,0.0,11.0,16.0,68.8,5.0,21.0,14.0,7.0,31,47.0,109.0,0.0
2293,2743,Vanderson,br BRA,"FW,DF",Monaco,fr Ligue 1,20,2001,12.4,35.0,19,10.0,19.0,6.0,15.0,23.0,65.2,8.0,17.0,4.0,13.0,13,48.0,12.0,0.0
2294,2744,Zinho Vanheusden,be BEL,DF,Genoa,it Serie A,22,1999,11.0,18.0,6,12.0,5.0,1.0,8.0,14.0,57.1,6.0,19.0,14.0,5.0,23,41.0,42.0,0.0
2295,2745,Jonathan Varane,fr FRA,MF,Lens,fr Ligue 1,19,2001,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2296,2746,Raphaël Varane,fr FRA,DF,Manchester Utd,eng Premier League,28,1993,20.3,28.0,19,21.0,6.0,1.0,10.0,22.0,45.5,12.0,18.0,9.0,9.0,18,46.0,82.0,1.0
2297,2747,Jamie Vardy,eng ENG,FW,Leicester City,eng Premier League,34,1987,20.1,6.0,5,0.0,4.0,2.0,1.0,7.0,14.3,6.0,9.0,0.0,9.0,1,7.0,17.0,0.0
2298,2748,Ruben Vargas,ch SUI,"MF,FW",Augsburg,de Bundesliga,22,1998,22.0,28.0,21,7.0,14.0,7.0,11.0,30.0,36.7,19.0,9.0,1.0,8.0,16,44.0,13.0,0.0
2299,2749,Sebastian Vasiliadis,gr GRE,MF,Arminia,de Bundesliga,23,1997,13.3,31.0,17,12.0,15.0,4.0,15.0,42.0,35.7,27.0,15.0,2.0,13.0,25,56.0,31.0,1.0
2300,2750,Johan Vásquez,mx MEX,DF,Genoa,it Serie A,22,1998,25.3,79.0,46,44.0,32.0,3.0,48.0,75.0,64.0,27.0,32.0,10.0,22.0,42,121.0,85.0,0.0
2301,2751,Denis Vavro,sk SVK,DF,Lazio,it Serie A,25,1996,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2302,2752,José Luis García Vayá,es ESP,MF,Levante,es La Liga,22,1998,22.4,46.0,27,10.0,31.0,5.0,16.0,41.0,39.0,25.0,24.0,5.0,19.0,38,84.0,30.0,0.0
2303,2753,Jesus Vazquez,es ESP,DF,Valencia,es La Liga,18,2003,9.0,24.0,13,10.0,8.0,6.0,10.0,22.0,45.5,12.0,16.0,3.0,13.0,9,33.0,19.0,0.0
2304,2754,Kevin Vázquez,es ESP,DF,Celta Vigo,es La Liga,28,1993,14.8,34.0,24,12.0,13.0,9.0,14.0,28.0,50.0,14.0,20.0,7.0,13.0,36,70.0,34.0,0.0
2305,2755,Lucas Vázquez,es ESP,DF,Real Madrid,es La Liga,30,1991,20.4,43.0,22,24.0,9.0,10.0,17.0,35.0,48.6,18.0,25.0,7.0,18.0,20,63.0,41.0,1.0
2306,2756,Matías Vecino,uy URU,MF,Inter,it Serie A,29,1991,4.2,7.0,5,2.0,3.0,2.0,3.0,9.0,33.3,6.0,10.0,1.0,9.0,4,11.0,7.0,0.0
2307,2757,Gabriel Veiga,es ESP,MF,Celta Vigo,es La Liga,19,2002,1.2,5.0,4,0.0,4.0,1.0,3.0,12.0,25.0,9.0,2.0,0.0,2.0,4,9.0,1.0,0.0
2308,2758,Miguel Veloso,pt POR,MF,Hellas Verona,it Serie A,35,1986,14.9,23.0,15,4.0,17.0,2.0,10.0,16.0,62.5,6.0,18.0,5.0,13.0,11,34.0,18.0,1.0
2309,2759,Joël Veltman,nl NED,DF,Brighton,eng Premier League,29,1992,31.9,74.0,48,47.0,21.0,6.0,21.0,53.0,39.6,32.0,46.0,16.0,30.0,45,119.0,89.0,0.0
2310,2760,Micky van de Ven,nl NED,DF,Wolfsburg,de Bundesliga,20,2001,2.1,4.0,4,3.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,3.0,2,6.0,8.0,0.0
2311,2761,Unai Vencedor Paris,es ESP,MF,Athletic Club,es La Liga,20,2000,26.5,26.0,11,11.0,9.0,6.0,8.0,42.0,19.0,34.0,31.0,13.0,18.0,19,45.0,22.0,0.0
2312,2762,Lorenzo Venuti,it ITA,DF,Fiorentina,it Serie A,26,1995,17.5,25.0,10,13.0,10.0,2.0,14.0,24.0,58.3,10.0,13.0,4.0,9.0,5,30.0,27.0,0.0
2313,2763,Daniele Verde,it ITA,"FW,MF",Spezia,it Serie A,25,1996,21.7,11.0,4,8.0,2.0,1.0,9.0,20.0,45.0,11.0,17.0,2.0,15.0,18,29.0,8.0,0.0
2314,2766,Gonzalo Verdú,es ESP,DF,Elche,es La Liga,32,1988,15.5,19.0,9,15.0,4.0,0.0,8.0,16.0,50.0,8.0,20.0,14.0,6.0,13,32.0,59.0,1.0
2315,2767,Jordan Veretout,fr FRA,MF,Roma,it Serie A,28,1993,25.8,34.0,25,20.0,12.0,2.0,15.0,39.0,38.5,24.0,12.0,1.0,11.0,27,61.0,22.0,1.0
2316,2768,Edoardo Vergani,it ITA,"FW,MF",Salernitana,it Serie A,20,2001,1.1,2.0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0,2.0,2.0,0.0
2317,2769,Vincent Vermeij,nl NED,MF,Freiburg,de Bundesliga,26,1994,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0
2318,2770,Marco Verratti,it ITA,MF,Paris S-G,fr Ligue 1,28,1992,21.5,60.0,40,16.0,30.0,14.0,32.0,64.0,50.0,32.0,36.0,10.0,26.0,18,78.0,14.0,2.0
2319,2773,Freddie Veseli,al ALB,DF,Salernitana,it Serie A,28,1992,6.6,7.0,2,4.0,3.0,0.0,5.0,6.0,83.3,1.0,10.0,5.0,5.0,4,11.0,19.0,0.0
2320,2774,Mikel Vesga,es ESP,MF,Athletic Club,es La Liga,28,1993,15.1,27.0,14,7.0,18.0,2.0,11.0,31.0,35.5,20.0,16.0,5.0,11.0,20,47.0,34.0,2.0
2321,2775,Jannik Vestergaard,dk DEN,DF,Leicester City,eng Premier League,28,1992,6.3,15.0,10,12.0,3.0,0.0,8.0,15.0,53.3,7.0,10.0,8.0,2.0,7,22.0,36.0,0.0
2322,2776,Rúben Vezo,pt POR,DF,Levante,es La Liga,27,1994,26.9,41.0,29,28.0,12.0,1.0,26.0,41.0,63.4,15.0,41.0,25.0,16.0,36,77.0,105.0,1.0
2323,2778,Aleix Vidal,es ESP,"DF,MF",Espanyol,es La Liga,31,1989,21.1,31.0,25,17.0,9.0,5.0,19.0,39.0,48.7,20.0,19.0,6.0,13.0,25,56.0,35.0,2.0
2324,2779,Arturo Vidal,cl CHI,MF,Inter,it Serie A,34,1987,8.2,26.0,10,16.0,9.0,1.0,9.0,26.0,34.6,17.0,13.0,5.0,8.0,7,33.0,7.0,1.0
2325,2780,Nacho Vidal,es ESP,DF,Osasuna,es La Liga,26,1995,32.2,83.0,47,49.0,25.0,9.0,39.0,77.0,50.6,38.0,32.0,14.0,18.0,58,141.0,79.0,0.0
2326,2781,Gabriel Vidovic,hr CRO,"FW,MF",Bayern Munich,de Bundesliga,17,2003,0.4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2327,2782,Ronaldo Vieira,eng ENG,MF,Sampdoria,it Serie A,23,1998,5.5,10.0,6,6.0,4.0,0.0,5.0,10.0,50.0,5.0,5.0,2.0,3.0,6,16.0,5.0,1.0
2328,2783,Nick Viergever,nl NED,DF,Greuther Fürth,de Bundesliga,31,1989,23.7,32.0,23,25.0,7.0,0.0,24.0,34.0,70.6,10.0,31.0,22.0,9.0,37,69.0,119.0,1.0
2329,2784,Luca Vignali,it ITA,"DF,MF",Spezia,it Serie A,25,1996,0.9,1.0,1,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1,2.0,1.0,0.0
2330,2785,Emanuel Vignato,it ITA,"MF,DF",Bologna,it Serie A,20,2000,6.6,12.0,7,5.0,7.0,0.0,6.0,13.0,46.2,7.0,2.0,0.0,2.0,2,14.0,5.0,0.0
2331,2786,Dídac Vilà,es ESP,"DF,MF",Espanyol,es La Liga,32,1989,2.3,7.0,5,2.0,5.0,0.0,4.0,9.0,44.4,5.0,2.0,1.0,1.0,3,10.0,8.0,0.0
2332,2787,Tonny Vilhena,nl NED,"MF,FW",Espanyol,es La Liga,26,1995,10.3,16.0,6,7.0,8.0,1.0,7.0,21.0,33.3,14.0,10.0,2.0,8.0,8,24.0,17.0,0.0
2333,2788,Daniel Villahermosa,es ESP,MF,Espanyol,es La Liga,20,2001,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0
2334,2789,Asier Villalibre,es ESP,FW,Athletic Club,es La Liga,23,1997,6.1,4.0,3,2.0,1.0,1.0,1.0,2.0,50.0,1.0,3.0,1.0,2.0,1,5.0,7.0,0.0
2335,2790,Gonzalo Villar,es ESP,MF,Getafe,es La Liga,23,1998,3.3,5.0,3,4.0,1.0,0.0,2.0,5.0,40.0,3.0,4.0,1.0,3.0,1,6.0,1.0,0.0
2336,2791,Matías Viña,uy URU,"DF,FW",Roma,it Serie A,23,1997,17.4,46.0,30,27.0,14.0,5.0,29.0,59.0,49.2,30.0,26.0,3.0,23.0,25,71.0,33.0,0.0
2337,2792,Nicolas Viola,it ITA,MF,Bologna,it Serie A,31,1989,1.1,2.0,2,1.0,1.0,0.0,1.0,2.0,50.0,1.0,1.0,1.0,0.0,0,2.0,1.0,0.0
2338,2793,Mattia Viti,it ITA,DF,Empoli,it Serie A,19,2002,16.6,28.0,16,16.0,9.0,3.0,15.0,24.0,62.5,9.0,28.0,25.0,3.0,29,57.0,69.0,1.0
2339,2794,Vitolo,es ESP,MF,Getafe,es La Liga,31,1989,2.5,3.0,2,1.0,1.0,1.0,2.0,5.0,40.0,3.0,3.0,0.0,3.0,1,4.0,1.0,0.0
2340,2795,Daniel Vivian,es ESP,DF,Athletic Club,es La Liga,22,1999,22.1,32.0,21,24.0,7.0,1.0,17.0,24.0,70.8,7.0,20.0,15.0,5.0,26,58.0,107.0,1.0
2341,2798,Nikola Vlašić,hr CRO,"FW,MF",West Ham,eng Premier League,23,1997,6.2,11.0,7,4.0,6.0,1.0,5.0,20.0,25.0,15.0,4.0,0.0,4.0,2,13.0,1.0,0.0
2342,2799,Andreas Voglsammer,de GER,"FW,MF",Union Berlin,de Bundesliga,29,1992,9.8,14.0,9,8.0,3.0,3.0,6.0,14.0,42.9,8.0,9.0,2.0,7.0,2,16.0,7.0,0.0
2343,2800,Kevin Vogt,de GER,DF,Hoffenheim,de Bundesliga,29,1991,28.5,21.0,12,15.0,6.0,0.0,11.0,21.0,52.4,10.0,18.0,7.0,11.0,13,34.0,101.0,1.0
2344,2801,Mërgim Vojvoda,xk KVX,DF,Torino,it Serie A,26,1995,22.0,38.0,23,23.0,11.0,4.0,20.0,36.0,55.6,16.0,27.0,8.0,19.0,20,58.0,51.0,0.0
2345,2802,Kevin Volland,de GER,"MF,FW",Monaco,fr Ligue 1,29,1992,27.1,24.0,10,2.0,18.0,4.0,6.0,31.0,19.4,25.0,20.0,0.0,20.0,3,27.0,9.0,0.0
2346,2803,Cristian Volpato,it ITA,"FW,MF",Roma,it Serie A,17,2003,0.4,1.0,1,0.0,0.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0
2347,2804,Aster Vranckx,be BEL,MF,Wolfsburg,de Bundesliga,18,2002,12.7,34.0,13,14.0,16.0,4.0,14.0,26.0,53.8,12.0,19.0,7.0,12.0,13,47.0,16.0,0.0
2348,2805,Stefan de Vrij,nl NED,DF,Inter,it Serie A,29,1992,26.8,38.0,29,22.0,16.0,0.0,12.0,17.0,70.6,5.0,17.0,8.0,9.0,32,70.0,52.0,0.0
2349,2806,Šime Vrsaljko,hr CRO,DF,Atlético Madrid,es La Liga,29,1992,10.2,27.0,17,14.0,12.0,1.0,12.0,20.0,60.0,8.0,10.0,1.0,9.0,12,39.0,30.0,0.0
2350,2807,Nikola Vukčević,me MNE,MF,Levante,es La Liga,29,1991,1.3,3.0,2,2.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2,5.0,1.0,0.0
2351,2808,Matěj Vydra,cz CZE,FW,Burnley,eng Premier League,29,1992,7.5,12.0,7,3.0,4.0,5.0,3.0,7.0,42.9,4.0,5.0,1.0,4.0,0,12.0,9.0,0.0
2352,2809,Elye Wahi,fr FRA,FW,Montpellier,fr Ligue 1,18,2003,19.8,18.0,10,9.0,6.0,3.0,6.0,16.0,37.5,10.0,7.0,0.0,7.0,4,22.0,4.0,0.0
2353,2810,Walace,br BRA,MF,Udinese,it Serie A,26,1995,33.0,83.0,49,37.0,38.0,8.0,50.0,113.0,44.2,63.0,51.0,5.0,46.0,54,137.0,32.0,1.0
2354,2811,Theo Walcott,eng ENG,"MF,FW",Southampton,eng Premier League,32,1989,4.2,4.0,2,2.0,0.0,2.0,1.0,5.0,20.0,4.0,3.0,0.0,3.0,5,9.0,2.0,0.0
2355,2812,Luca Waldschmidt,de GER,"MF,FW",Wolfsburg,de Bundesliga,25,1996,8.0,9.0,1,3.0,5.0,1.0,5.0,13.0,38.5,8.0,5.0,0.0,5.0,8,17.0,3.0,0.0
2356,2813,Kyle Walker,eng ENG,DF,Manchester City,eng Premier League,31,1990,19.5,15.0,6,7.0,7.0,1.0,8.0,17.0,47.1,9.0,14.0,4.0,10.0,14,29.0,16.0,1.0
2357,2814,Kyle Walker-Peters,eng ENG,DF,Southampton,eng Premier League,24,1997,29.3,57.0,33,28.0,21.0,8.0,26.0,38.0,68.4,12.0,29.0,8.0,21.0,37,94.0,53.0,1.0
2358,2815,Sebastian Walukiewicz,pl POL,DF,Cagliari,it Serie A,21,2000,3.4,9.0,5,7.0,2.0,0.0,3.0,5.0,60.0,2.0,5.0,2.0,3.0,7,16.0,14.0,0.0
2359,2816,Aaron Wan-Bissaka,eng ENG,DF,Manchester Utd,eng Premier League,23,1997,19.9,49.0,36,25.0,18.0,6.0,14.0,20.0,70.0,6.0,24.0,14.0,10.0,34,83.0,41.0,2.0
2360,2817,Paul Wanner,de GER,"FW,MF",Bayern Munich,de Bundesliga,15,2005,0.4,2.0,2,0.0,2.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0
2361,2819,Joel Ward,eng ENG,DF,Crystal Palace,eng Premier League,31,1989,27.6,44.0,26,30.0,11.0,3.0,30.0,57.0,52.6,27.0,24.0,11.0,13.0,32,76.0,107.0,1.0
2362,2820,James Ward-Prowse,eng ENG,MF,Southampton,eng Premier League,26,1994,35.7,41.0,24,12.0,24.0,5.0,19.0,70.0,27.1,51.0,43.0,15.0,28.0,40,81.0,45.0,1.0
2363,2821,Magnus Warming,dk DEN,"MF,FW",Torino,it Serie A,21,2000,0.6,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0,1.0,0.0,0.0
2364,2824,Ollie Watkins,eng ENG,FW,Aston Villa,eng Premier League,25,1995,32.8,17.0,13,2.0,7.0,8.0,2.0,15.0,13.3,13.0,25.0,3.0,22.0,12,29.0,27.0,0.0
2365,2825,Timothy Weah,us USA,"MF,FW",Lille,fr Ligue 1,21,2000,18.0,19.0,7,8.0,8.0,3.0,10.0,20.0,50.0,10.0,16.0,1.0,15.0,10,29.0,7.0,0.0
2366,2826,Adam Webster,eng ENG,DF,Brighton,eng Premier League,26,1995,15.9,26.0,8,17.0,7.0,2.0,13.0,20.0,65.0,7.0,25.0,17.0,8.0,17,43.0,66.0,2.0
2367,2829,Noah Weißhaupt,de GER,"MF,FW",Freiburg,de Bundesliga,19,2001,1.1,1.0,1,1.0,0.0,0.0,1.0,2.0,50.0,1.0,2.0,0.0,2.0,1,2.0,1.0,1.0
2368,2830,Danny Welbeck,eng ENG,"FW,MF",Brighton,eng Premier League,30,1990,16.4,14.0,7,2.0,8.0,4.0,3.0,10.0,30.0,7.0,18.0,2.0,16.0,5,19.0,18.0,0.0
2369,2831,Timo Werner,de GER,"FW,MF",Chelsea,eng Premier League,25,1996,14.3,8.0,4,3.0,3.0,2.0,2.0,20.0,10.0,18.0,9.0,0.0,9.0,2,10.0,4.0,0.0
